################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         33   5.5248563686154301E-04   1.4597230837702668E-01   7.3731480444180597E-02   1.9045667704302501E-02
         1         34   0.0000000000000000E+00   4.8324967386538985E-02   3.9462622644633556E-03   5.0315203199742297E-03
         1         35   0.0000000000000000E+00   3.6863622831612104E-02   4.0965297632168628E-03   5.0433595838436885E-03
         1         36   3.6933465581083307E-04   6.4569304841643249E-02   3.7568685596239403E-02   9.1865197514358066E-03
         1         37   1.2377793832988841E-05   3.7267155750673173E-02   1.8577278015254033E-02   5.1108971466997848E-03
         1         38   0.0000000000000000E+00   1.0925414998555500E-02   1.0829180100519894E-03   1.3544348802366748E-03
         1         39   0.0000000000000000E+00   9.4141106491844838E-03   1.0176752494836761E-03   1.2660457830065757E-03
         1         40   5.0403086529937427E-06   6.8728074811161374E-02   2.0561028141421318E-02   8.2989202124937132E-03
         1         41   3.9610805066650186E-03   1.0327215231802495E-01   3.9054338490461006E-02   1.3088684322194139E-02
         1         42   0.0000000000000000E+00   1.3806795597204820E-02   6.4859691054059809E-04   1.1731084101329814E-03
         1         43   0.0000000000000000E+00   2.0155238703515644E-02   1.0207975115821535E-03   2.1380318757356332E-03
         1         44   2.7094849887904870E-06   4.0179186782998082E-02   1.3293814502760922E-02   5.7916297925048408E-03
         1         45   0.0000000000000000E+00   1.7135314117890120E-02   5.8139013273538430E-04   1.1673545069662663E-03
         1         46   0.0000000000000000E+00   1.5873413221753414E-02   1.0364675960118520E-03   2.1790679560699513E-03
         1         47   0.0000000000000000E+00   9.3748490094578676E-04   6.3944675726021905E-06   3.2443549762957923E-05
         1         48   0.0000000000000000E+00   3.3427726999505384E-03   2.7760892384914623E-05   1.1450547098401775E-04
         1         49   0.0000000000000000E+00   9.7855714523578012E-04   2.6109282278753423E-06   2.2209550117288505E-05
         1         50   2.5984069338909815E-05   1.5515660067656592E-01   5.4271291381350013E-02   1.8759614637486297E-02
         1         51   3.9030966751047197E-02   3.0180895117503054E-01   1.4508119319950011E-01   3.3215875415532434E-02
         1         52   0.0000000000000000E+00   2.3076402946874117E-02   1.4156431119909754E-03   2.2777921427499818E-03
         1         53   0.0000000000000000E+00   2.9876449595018544E-02   2.5045042419904700E-03   4.0689953875604435E-03
         1         54   4.3733665624526969E-05   4.5371068355979739E-02   1.2485987978890967E-02   4.2475239370567573E-03
         1         55   0.0000000000000000E+00   3.3073093505611967E-02   2.0066311708027236E-03   3.4999490486296546E-03
         1         56   0.0000000000000000E+00   7.1004083292066098E-03   6.9756080103104028E-04   1.0097340355773564E-03
         1         57   0.0000000000000000E+00   1.7989275844563753E-03   1.1407670443705108E-05   6.2175572705133514E-05
         1         58   0.0000000000000000E+00   5.6617149822840301E-03   6.9665483261050959E-05   2.6301042673131987E-04
         1         59   0.0000000000000000E+00   9.5539359093564093E-04   3.2037251131831716E-06   2.6688456108712962E-05
         1         60   1.4752586757836348E-07   1.7695873267487484E-02   3.8533279870413975E-03   1.9111921542030049E-03
         1         61   6.4995890502349367E-06   3.3135926855342605E-02   1.0933514719308694E-02   5.4104757642674693E-03
         1         62   0.0000000000000000E+00   3.3071843367024805E-03   6.0733786873305679E-05   1.4015747915308076E-04
         1         63   0.0000000000000000E+00   7.2711062863746760E-03   2.6893465472339412E-04   7.0080114028814018E-04
         1         64   1.9940234468793244E-08   2.3376155321685584E-02   7.1272565506749104E-03   4.3749835483825857E-03
         1         65   0.0000000000000000E+00   4.5405742473353747E-03   5.4210533093787143E-05   1.4207086993340152E-04
         1         66   0.0000000000000000E+00   1.3049708551569674E-02   6.4427645515328837E-04   1.6575340253494476E-03
         1         67   0.0000000000000000E+00   1.9722283629013089E-04   5.4661931332636503E-07   3.5118664710164568E-06
         1         68   0.0000000000000000E+00   6.0662730352092117E-04   3.4377487804730375E-06   1.7946990275981805E-05
         1         69   0.0000000000000000E+00   2.3472643319640728E-04   4.0317301914541059E-07   3.4787938390196014E-06
         1         70   1.7675078754036007E-05   8.0766864027930291E-02   3.0365868676108059E-02   9.7769533104400605E-03
         1         71   2.6027014808566635E-02   1.9692311195984397E-01   1.0141548503332821E-01   2.2204050335742926E-02
         1         72   0.0000000000000000E+00   8.3886149267668221E-03   5.7504403350474643E-04   8.7544617060869513E-04
         1         73   0.0000000000000000E+00   1.4489081173105708E-02   1.4055980858714012E-03   2.1243538775805623E-03
         1         74   8.6109509190311096E-06   1.8134638850939362E-02   5.1715243572377934E-03   1.7450302218458326E-03
         1         75   0.0000000000000000E+00   1.5854716139326853E-02   1.1131260459714847E-03   1.8968019168977741E-03
         1         76   0.0000000000000000E+00   2.7696148272872232E-03   2.5385763677890789E-04   3.4759206761649918E-04
         1         77   0.0000000000000000E+00   5.1110488876808470E-04   3.6287259478606116E-06   2.2110047099848066E-05
         1         78   0.0000000000000000E+00   2.7488232483885502E-03   3.3091887597071334E-05   1.2078322563500574E-04
         1         79   0.0000000000000000E+00   1.9143401077886335E-04   7.7255956396696295E-07   6.1733266911590332E-06
         2          1   2.3595445736855758E-01   3.7892797512263071E-01   3.0878256595492576E-01   1.3961313584927061E-02
         2          2   1.2725170414143220E-10   1.1656927279837749E-03   1.4302840031629147E-04   1.0367321525860541E-04
         2          3   0.0000000000000000E+00   6.3077452962396162E-03   9.6645346997718666E-05   2.6567468588941620E-04
         2          4   0.0000000000000000E+00   1.6352915604665803E-04   1.1841407725534129E-06   3.9763177341475833E-06
         2          5   5.8869048293482917E-01   9.2093464141411951E-01   7.1277187087423888E-01   4.8056994159579966E-02
         2          6   3.9479163065490901E-08   2.0676429692032327E-02   4.3464685468350478E-03   2.5108407398917012E-03
         2          7   0.0000000000000000E+00   5.4749788917868289E-02   1.7535229804510844E-03   4.1864890144461776E-03
         2          8   0.0000000000000000E+00   3.9612933912201781E-03   5.7630462755893279E-05   1.5591650401204196E-04
         2          9   4.7738494387079428E-01   1.1876961333685785E+00   7.7928041061959397E-01   1.2560878736035030E-01
         2         10   4.5572954057624200E-06   1.9929175392445109E-01   5.2008657191416799E-02   2.3094803641100337E-02
         2         11   0.0000000000000000E+00   2.1102345922550994E-01   1.2450344133879496E-02   2.6315344581314678E-02
         2         12   0.0000000000000000E+00   3.5300747970230362E-02   1.0974829973931673E-03   2.4600620201326935E-03
         2         13   1.3380254365904454E-01   1.4165568412956038E+00   7.1921006963683809E-01   1.8100965227940613E-01
         2         14   1.9678442610446284E-04   7.5946695683462573E-01   2.5280307013626241E-01   8.2195977231636963E-02
         2         15   0.0000000000000000E+00   4.3321622680760485E-01   3.5336688423599202E-02   6.7507424311293279E-02
         2         16   0.0000000000000000E+00   1.4979492809590730E-01   8.2932567379824778E-03   1.5734504715879252E-02
         2         17   1.7019038364985341E-02   1.7831642438780420E+00   9.1618692909500365E-01   2.2683982040341244E-01
         2         18   3.2048798728071207E-03   1.1715194208304593E+00   5.3318424195638014E-01   1.2840858856785825E-01
         2         19   0.0000000000000000E+00   5.0560730702105161E-01   4.2572108052227192E-02   7.4072521768816790E-02
         2         20   0.0000000000000000E+00   3.0478451912627902E-01   2.5603386501282802E-02   4.1686407458794671E-02
         2         21   1.3879149265108951E-02   1.8105964557040279E+00   1.0340493857051301E+00   2.2405213238949792E-01
         2         22   1.9334955673621299E-02   1.0540425375852471E+00   5.6250946738929564E-01   1.2550141288179728E-01
         2         23   0.0000000000000000E+00   2.9860596164604503E-01   2.7267605361979381E-02   4.1191002060998447E-02
         2         24   0.0000000000000000E+00   3.3133203672997319E-01   3.4553586069099002E-02   4.8611788033451661E-02
         2         25   4.1243612087363594E-02   1.2469249479206130E+00   7.6702510851405170E-01   1.6234923569099879E-01
         2         26   1.4497616874434884E-02   7.1042940643209052E-01   3.7747791840241718E-01   8.7738648360078678E-02
         2         27   0.0000000000000000E+00   1.8185357610603112E-01   1.6081128542675471E-02   2.2116268768053327E-02
         2         28   0.0000000000000000E+00   1.8752819334852064E-01   2.3932231207313841E-02   2.9728689134741956E-02
         2         29   2.1058508434608547E-02   6.2650478303811186E-01   3.9344356552441268E-01   8.7469257334956294E-02
         2         30   2.4290497932000603E-03   3.3905047826290302E-01   1.9390604073272313E-01   4.8383605896773992E-02
         2         31   0.0000000000000000E+00   9.6233395990109452E-02   9.8833973910326892E-03   1.3029231972734158E-02
         2         32   0.0000000000000000E+00   9.1037701524214254E-02   1.1220776443639103E-02   1.3417346614569992E-02
         2         33   1.5462902892075204E-03   2.5365272535318723E-01   1.4746296088836122E-01   3.4653865406475227E-02
         2         34   5.3553535490465142E-04   1.4635793148100149E-01   7.3562099688812235E-02   1.9897003495732788E-02
         2         35   0.0000000000000000E+00   3.7498023705238158E-02   4.2179389068699473E-03   5.2597305546086374E-03
         2         36   0.0000000000000000E+00   4.0805223747738324E-02   4.1546348201145118E-03   5.0161432394788905E-03
         2         37   5.8700408005586333E-04   6.5118359839182266E-02   3.7154556030508046E-02   9.1160818193123661E-03
         2         38   1.6883807532034806E-05   3.6763622118111149E-02   1.8182073549058601E-02   5.1247248157675349E-03
         2         39   0.0000000000000000E+00   1.2460034491210435E-02   1.0648676300586432E-03   1.3179186153383256E-03
         2         40   0.0000000000000000E+00   1.0895681225152606E-02   1.0564596991652028E-03   1.2913239084912406E-03
         2         41   2.6608551403125756E-02   1.6053737059686324E-01   8.1207484017311857E-02   1.9930928763034948E-02
         2         42   1.0243985721106217E-04   6.7297551880056788E-02   1.9624926586573114E-02   6.9566686946572961E-03
         2         43   0.0000000000000000E+00   3.4155505674972275E-02   2.6398585635935600E-03   4.8549503097697613E-03
         2         44   0.0000000000000000E+00   1.0027115425033482E-02   6.6395941714689503E-04   1.0588780313581468E-03
         2         45   5.6190180924084240E-12   8.0850332199073182E-03   1.2069696876804892E-03   6.2351011262238524E-04
         2         46   0.0000000000000000E+00   7.4584249651933696E-03   3.1825430462459412E-04   6.0658281056286351E-04
         2         47   0.0000000000000000E+00   1.2027507285363944E-03   9.0975793017737458E-05   1.3803497418625902E-04
         2         48   0.0000000000000000E+00   2.0495470161189344E-03   1.8052262908951712E-05   9.4314299450407984E-05
         2         49   0.0000000000000000E+00   1.6136945338973514E-03   2.4314599689141178E-05   7.7549434579138814E-05
         2         50   0.0000000000000000E+00   2.4347445082241014E-04   1.0398506794033905E-06   6.8187236643106213E-06
         2         51   1.4828174226470930E-02   2.2509499493459698E-01   1.0292804767264928E-01   2.7276706415519957E-02
         2         52   2.5459457251129236E-04   2.2130261532189674E-01   8.3494283340034434E-02   2.5820432194004404E-02
         2         53   0.0000000000000000E+00   3.4706684598395002E-02   2.5361840434826540E-03   4.2266567427185295E-03
         2         54   0.0000000000000000E+00   3.5140382623895017E-02   2.8040973769388904E-03   4.4286589764695279E-03
         2         55   1.1591300632537169E-11   1.9106564461212752E-02   3.4239010150725600E-03   1.6098998836771307E-03
         2         56   0.0000000000000000E+00   2.3765775893462283E-02   1.1884525249536634E-03   2.0711118445433754E-03
         2         57   0.0000000000000000E+00   2.7391116327923279E-03   2.4925711477457533E-04   3.4709250989754868E-04
         2         58   0.0000000000000000E+00   2.3310051012804846E-03   2.1128838983012734E-05   1.1904805627575007E-04
         2         59   0.0000000000000000E+00   4.5788617254311536E-03   7.2124028903289609E-05   2.3175602399830230E-04
         2         60   0.0000000000000000E+00   4.5147516610951385E-04   1.8562880717683296E-06   1.3160843856690446E-05
         2         61   3.0280711526425763E-03   4.4489231140693940E-02   2.1493794396490181E-02   6.4459882446574468E-03
         2         62   9.8358643015396414E-06   1.4255624612733043E-02   4.1906874066517967E-03   1.5758502112801266E-03
         2         63   0.0000000000000000E+00   1.2000908780137961E-02   8.1208090339281083E-04   1.6001853806756952E-03
         2         64   0.0000000000000000E+00   2.3135787044491984E-03   1.1156847670580897E-04   2.0523434308502965E-04
         2         65   5.7082832542996619E-15   7.4908981134602572E-04   8.7826770545304465E-05   5.9595485548061143E-05
         2         66   0.0000000000000000E+00   8.4526122301657595E-04   2.4397993203383781E-05   5.4886975891945917E-05
         2         67   0.0000000000000000E+00   1.5190447210490675E-04   5.3058903574523638E-06   1.0116968864409393E-05
         2         68   0.0000000000000000E+00   4.5937909945686163E-04   3.0038987882464430E-06   1.6423684181533905E-05
         2         69   0.0000000000000000E+00   2.4378992025590347E-04   2.1266506465332024E-06   8.1440771048571859E-06
         2         70   0.0000000000000000E+00   2.5513801061894658E-05   8.7696064223835709E-08   5.9206940571828330E-07
         2         71   5.6854975152775497E-04   1.0499603601372777E-01   4.5295632471183817E-02   1.3465647559740127E-02
         2         72   1.8178182472318916E-04   1.5072313947699331E-01   6.3669313077491602E-02   1.9122416792987335E-02
         2         73   0.0000000000000000E+00   1.2569275550148074E-02   7.8022287498960509E-04   1.1959676849552269E-03
         2         74   0.0000000000000000E+00   2.5188660040449038E-02   2.0149504939706883E-03   3.2943423710010619E-03
         2         75   3.5412936411804971E-12   8.2793167636218429E-03   1.6576329861337348E-03   7.4348978938338489E-04
         2         76   0.0000000000000000E+00   1.2303029709633234E-02   6.7796266578796160E-04   1.1343639559374685E-03
         2         77   0.0000000000000000E+00   1.1469168037346270E-03   1.1217795127549802E-04   1.4910757403174593E-04
         2         78   0.0000000000000000E+00   5.2216181093974379E-04   4.9500115792217717E-06   2.9177347330616114E-05
         2         79   0.0000000000000000E+00   2.0517705330422623E-03   3.6388241685270895E-05   1.1752877697833524E-04
         2         80   0.0000000000000000E+00   1.3576113892414606E-04   5.8373773692355073E-07   4.4650029029954951E-06
         3          1   9.7692469951000735E-06   4.4030727095943634E-03   3.1455755249355614E-04   3.4915266445502955E-04
         3          2   8.0836521080485181E-05   8.4668161263537784E-03   1.6418388125393675E-03   8.5118184591015595E-04
         3          3   0.0000000000000000E+00   3.3447752497649438E-05   6.0835584081233146E-07   3.4747152518663372E-06
         3          4   0.0000000000000000E+00   1.3876003525240621E-03   3.0319222975674819E-05   7.7602113266229722E-05
         3          5   5.6709687625879426E-04   6.2599663828705243E-02   8.6956330271480628E-03   5.8108011752856991E-03
         3          6   2.8736232030935776E-03   1.0248962743351463E-01   2.9789350211058378E-02   1.1800078417582540E-02
         3          7   0.0000000000000000E+00   1.1690663813807398E-03   2.6898081917078371E-05   1.2983075980307812E-04
         3          8   0.0000000000000000E+00   1.9186604328193489E-02   8.1166915852469987E-04   1.6290799578625723E-03
         3          9   1.2677728986353333E-02   3.7321756861162775E-01   1.0240523217442986E-01   4.3275930162149256E-02
         3         10   2.9429770375353749E-02   5.4840156413994057E-01   2.1151000915706480E-01   6.3135139299235213E-02
         3         11   0.0000000000000000E+00   1.5031985973199120E-02   4.9300499862545101E-04   1.8488473933062938E-03
         3         12   0.0000000000000000E+00   9.7635326384508725E-02   8.7246213713363194E-03   1.4006315277748971E-02
         3         13   1.1091610753565150E-01   1.2857411105937393E+00   5.1480205004896462E-01   1.4647840185276070E-01
         3         14   1.2227780157409611E-01   1.1790618496395449E+00   6.0030977551195708E-01   1.4017405787684475E-01
         3         15   0.0000000000000000E+00   7.1105018154702646E-02   4.0418131810491783E-03   1.0540058458214695E-02
         3         16   0.0000000000000000E+00   3.1552395875235845E-01   3.8404232996644923E-02   5.0379863438560206E-02
         3         17   3.8901435819522595E-01   2.0234517787639081E+00   1.1276757708534149E+00   2.4128600778123321E-01
         3         18   1.7801240042943547E-01   1.1940828819093179E+00   7.2322715477876232E-01   1.5847288262421860E-01
         3         19   0.0000000000000000E+00   1.4875284565589694E-01   1.6291439768800552E-02   2.7039054214176891E-02
         3         20   0.0000000000000000E+00   4.9901502134861109E-01   7.1879301765017736E-02   7.8691295497444372E-02
         3         21   3.0115129722527256E-01   1.8206843860620028E+00   1.1556076553196311E+00   2.3220809795196279E-01
         3         22   7.3915239078293088E-02   8.2881791579268804E-01   4.6322988326961129E-01   1.1885737543309609E-01
         3         23   0.0000000000000000E+00   2.1243876513249893E-01   3.4598165161144813E-02   3.8123323659825931E-02
         3         24   0.0000000000000000E+00   3.0987477464324331E-01   6.3333482812689731E-02   5.7712041453989144E-02
         3         25   1.4981902424301669E-01   1.1733754673259151E+00   6.7995492527121060E-01   1.5598660590232291E-01
         3         26   1.6967999447983287E-02   5.7749575112889251E-01   2.7319081374318466E-01   8.0951905375903882E-02
         3         27   0.0000000000000000E+00   1.6485307635982294E-01   3.9201392086135753E-02   3.4272477613939485E-02
         3         28   0.0000000000000000E+00   1.5166795049838991E-01   3.6189654590206156E-02   2.6871168564579825E-02
         3         29   2.9659236323722783E-02   5.3395567587614490E-01   3.2477265624259893E-01   8.4531128195985697E-02
         3         30   5.0631520106359336E-03   3.1715403223371486E-01   1.6790198328669487E-01   4.9911021480391317E-02
         3         31   0.0000000000000000E+00   9.7391341263143194E-02   2.3556127237497174E-02   1.9177324690730687E-02
         3         32   0.0000000000000000E+00   8.2963602252924526E-02   2.0807076275237646E-02   1.5391472910625120E-02
         3         33   4.2856421389796569E-03   2.3244215787259773E-01   1.3408046536184237E-01   3.6405252548723559E-02
         3         34   2.6799474459148482E-03   1.3083605191156578E-01   7.1655553229918206E-02   2.1008535062393464E-02
         3         35   0.0000000000000000E+00   3.4836542206176345E-02   7.7102691421749026E-03   6.4818154694646591E-03
         3         36   0.0000000000000000E+00   3.7565200854648012E-02   9.8100704191955192E-03   7.2311483996396033E-03
         3         37   2.1539688190758282E-04   6.2923939857205347E-02   3.6793842123474835E-02   1.0271488042747653E-02
         3         38   4.0324869904670511E-04   3.4376990048828555E-02   1.8090276040794401E-02   5.4308402970339956E-03
         3         39   0.0000000000000000E+00   7.2472378086297449E-03   1.4517382437555034E-03   1.3745465207132845E-03
         3         40   0.0000000000000000E+00   1.0346928382269317E-02   2.6372516110043397E-03   1.9381122633946647E-03
         3         41   3.8717274132553375E-04   2.5660702102181833E-02   5.9778093715904604E-03   2.8881774120514082E-03
         3         42   6.5367417216603103E-04   4.4769471854417930E-02   1.0738068658027877E-02   5.1634559220950114E-03
         3         43   0.0000000000000000E+00   3.2343848583655330E-03   2.5183677324225719E-04   4.1118704952839471E-04
         3         44   0.0000000000000000E+00   5.0801821064269089E-03   7.1281696228133850E-04   7.7056820985595804E-04
         3         45   3.2839708365015491E-05   2.1503410877821504E-02   4.7553743496329048E-03   2.4664671359183677E-03
         3         46   0.0000000000000000E+00   3.0162888445117932E-03   2.2646518582648297E-04   4.1048164049593187E-04
         3         47   0.0000000000000000E+00   3.7331621968104524E-03   5.8717049388646192E-04   6.0788626677321406E-04
         3         48   0.0000000000000000E+00   6.9288285557997649E-05   1.5132535074014608E-06   5.5165553817888525E-06
         3         49   0.0000000000000000E+00   7.9942824412820260E-04   2.3633461001571050E-05   5.5313956138004882E-05
         3         50   0.0000000000000000E+00   8.1824682597836135E-04   1.4368938092112681E-05   5.3556450004139116E-05
         3         51   5.0783699017939001E-03   9.7435469430177668E-02   2.9090090870616488E-02   1.0967228070714735E-02
         3         52   1.8171584078238170E-02   2.1128436182641280E-01   7.7194024418897791E-02   2.3796208847065885E-02
         3         53   0.0000000000000000E+00   8.9042953182166124E-03   9.5787448754077072E-04   1.2519079473797684E-03
         3         54   0.0000000000000000E+00   1.6027324765764007E-02   2.5973973391761793E-03   2.4271754307505782E-03
         3         55   1.4948577527608897E-04   3.6443583752630224E-02   8.0428090537445623E-03   4.1445504158961234E-03
         3         56   0.0000000000000000E+00   9.9551010084287066E-03   1.1047743575693372E-03   1.5786637979206422E-03
         3         57   0.0000000000000000E+00   5.6158716411644910E-03   1.0511565272256775E-03   9.1346830046827436E-04
         3         58   0.0000000000000000E+00   1.6445308686253231E-04   4.4565626047471348E-06   1.5754134792957654E-05
         3         59   0.0000000000000000E+00   2.5246617900300675E-03   1.1398834265926296E-04   2.4360302802431657E-04
         3         60   0.0000000000000000E+00   8.0331243376869559E-04   1.7757876772032445E-05   6.5783863157069884E-05
         3         61   5.9058347078903867E-06   2.2150601948561157E-03   3.4257426222963552E-04   2.2375187954613060E-04
         3         62   2.0330029038531630E-05   5.1553756962109181E-03   9.5380533032581895E-04   5.5600144453183049E-04
         3         63   0.0000000000000000E+00   1.9656518627677105E-04   7.5059676429103079E-06   2.0784646412545486E-05
         3         64   0.0000000000000000E+00   6.5238755779035550E-04   4.8894056411245307E-05   6.7031723100684625E-05
         3         65   4.5333514894705683E-07   3.5046447305790863E-03   6.5381748980681740E-04   3.7071110673163158E-04
         3         66   0.0000000000000000E+00   2.5125101939878442E-04   8.7731564075623376E-06   2.5478986792444828E-05
         3         67   0.0000000000000000E+00   6.2855922574941818E-04   7.0918793493698537E-05   9.1517024329656587E-05
         3         68   0.0000000000000000E+00   2.7180197880949222E-06   4.0760198207904719E-08   1.8933076797376349E-07
         3         69   0.0000000000000000E+00   2.8823305535427652E-05   3.9480292503950068E-07   1.2578888233701393E-06
         3         70   0.0000000000000000E+00   1.2470994626803702E-04   1.8976476012931416E-06   7.8701198952597470E-06
         3         71   3.8832448595301841E-03   5.8913126385657509E-02   1.9127169134225432E-02   6.5228422273435937E-03
         3         72   1.6035941237069931E-02   1.4988687009596233E-01   6.1289836280433899E-02   1.6757756494494763E-02
         3         73   0.0000000000000000E+00   4.3312799885573440E-03   5.0940271341743076E-04   5.9871381713495645E-04
         3         74   0.0000000000000000E+00   8.9219448413436937E-03   1.4981022422663746E-03   1.3236830343703052E-03
         3         75   3.3639092441376793E-05   1.3441103392992268E-02   2.8564933340047187E-03   1.4835257233367838E-03
         3         76   0.0000000000000000E+00   5.4455709879110744E-03   6.8045357834481933E-04   8.8278974383611752E-04
         3         77   0.0000000000000000E+00   1.7041757890072409E-03   3.7833851530884988E-04   2.8877769799908100E-04
         3         78   0.0000000000000000E+00   9.0531593167971695E-05   1.9628626639234964E-06   7.1137523525378121E-06
         3         79   0.0000000000000000E+00   1.2384278428583914E-03   6.7466667692384245E-05   1.3970864806312367E-04
         3         80   0.0000000000000000E+00   1.5422194432456739E-04   3.7970045986436698E-06   1.4291236376427706E-05
         4          1   1.9852137895519170E-05   2.5359470074477631E-02   5.8518790040971583E-03   2.9166045403677685E-03
         4          2   7.1819364111277849E-07   1.9373876794458669E-04   2.0116522318807921E-05   1.4206089534987052E-05
         4          3   0.0000000000000000E+00   1.3876003525167958E-03   3.0319222975674819E-05   8.1533914011320088E-05
         4          4   0.0000000000000000E+00   1.3440053113672839E-06   1.4255188807995298E-08   7.8690359087883722E-08
         4          5   9.8909854712932828E-04   2.0713613008748114E-01   7.5176675954316083E-02   2.7642469547877805E-02
         4          6   6.4718123416249862E-05   5.4122551080439769E-03   9.7904279384980128E-04   5.0428776104936488E-04
         4          7   0.0000000000000000E+00   1.9186604320831847E-02   8.1166915852470009E-04   1.7740887614637218E-03
         4          8   0.0000000000000000E+00   9.0436556955104635E-05   1.2906348890994230E-06   6.2005286437676126E-06
         4          9   1.8971992468610577E-02   7.3720486930372608E-01   3.9178122451268937E-01   1.1094133912625158E-01
         4         10   2.2909932596544640E-03   6.5439453897462127E-02   1.8644355234863772E-02   6.9901586627825751E-03
         4         11   0.0000000000000000E+00   1.2150608011767251E-01   8.7246213713363194E-03   1.6008517250677479E-02
         4         12   0.0000000000000000E+00   2.2386788208347452E-03   4.5199788426514375E-05   1.8675689155379720E-04
